id,title,image_url,artist,year,medium,collection,current_location,creation_location,height,width
1153,Virgin and Child with an Angel,http://commons.wikimedia.org/wiki/Special:FilePath/Sandro%20Botticelli%20-%20Virgin%20and%20Child%20with%20an%20Angel%20-%20P27w73%20-%20Isabella%20Stewart%20Gardner%20Museum.jpg,Sandro Botticelli,1470,tempera,Isabella Stewart Gardner Museum,Isabella Stewart Gardner Museum,Unknown,85.2,65
521,Saint Bernard's Vision of the Virgin,http://commons.wikimedia.org/wiki/Special:FilePath/Lippi%2C%20apparizione%20della%20vergine%20a%20san%20bernardo%2C%20londra.jpg,Filippo Lippi,1447,tempera,National Gallery,National Gallery,Unknown,69,105
65,Virgin and Child with Saint Anne,http://commons.wikimedia.org/wiki/Special:FilePath/Masolino%2C%20Masaccio%2C%20Virgin%20and%20Child%20with%20Saint%20Anne%2C%20c1424-25%2C%20Uffizi.jpg,Masaccio,1424,tempera,Uffizi Gallery,Uffizi Gallery,Unknown,175,103
15,Manaò tupapaú,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Gauguin%20-%20Mana%C3%B2%20tupapa%C3%BA%20%28Spirit%20of%20the%20Dead%20Watching%29%20-%201965-1%20-%20Albright%E2%80%93Knox%20Art%20Gallery.tiff,Paul Gauguin,1892,oil paint,Buffalo AKG Art Museum,Buffalo AKG Art Museum,Tahiti,72.4,92.4
1181,Portrait of Giuliano de' Medici,http://commons.wikimedia.org/wiki/Special:FilePath/Giuliano%20de%27%20Medici%20by%20Sandro%20Botticelli.jpeg,Sandro Botticelli,1479,tempera,Samuel H. Kress Collection,National Gallery of Art,Unknown,75.5,52.5
1065,Passerini Assumption,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20del%20Sarto%20-%20Assumption%20of%20the%20Virgin%20-%20WGA00400.jpg,Andrea del Sarto,1526,panel,Galleria Palatina,Galleria Palatina,Unknown,236,205
493,The Annunciation,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Paul%20Rubens%20-%20L%27Annonciation.jpg,Peter Paul Rubens,1628,oil paint,Museum of Fine Arts Ghent (MSK),Museum of Fine Arts Ghent (MSK),Unknown,304,188
380,Portrait of Winckelmann,http://commons.wikimedia.org/wiki/Special:FilePath/Angelika%20Kauffmann%20-%20Bildnis%20Johann%20Joachim%20Winckelmann%20-%2098%20-%20Kunsthaus%20Z%C3%BCrich.jpg,Angelica Kauffmann,1764,canvas,Kunsthaus Zürich,Kunsthaus Zürich,Unknown,97,71
188,Newspaper Reader in the Garden,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Spitzweg%20Der%20Zeitungsleser%201868.jpg,Carl Spitzweg,1845,panel,Museum Pfalzgalerie Kaiserslautern,Museum Pfalzgalerie Kaiserslautern,Unknown,21.3,15.5
764,Philip IV in Brown and Silver,http://commons.wikimedia.org/wiki/Special:FilePath/Felipe%20IV%20de%20casta%C3%B1o%20y%20plata%2C%20by%20Diego%20Vel%C3%A1zquez.jpg,Diego Velázquez,1635,oil paint,National Gallery,National Gallery,Unknown,199.5,113
217,Fishermen at Sea,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Mallord%20William%20Turner%20-%20Fishermen%20at%20Sea%20-%20Google%20Art%20Project.jpg,J. M. W. Turner,1796,canvas,Tate,Tate,Unknown,122.2,91.4
792,Painted Cross,http://commons.wikimedia.org/wiki/Special:FilePath/Croix%20peinte%20-%20Giotto%20di%20Bondone%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20MI%20357.jpg,Giotto,1400,pine,Department of Paintings of the Louvre,Salon Carré,Unknown,277,225
1077,Young Lady in 1866,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Manet%20-%20Young%20Lady%20in%201866%20-%20Google%20Art%20Project.jpg,Édouard Manet,1866,canvas,Metropolitan Museum of Art,Metropolitan Museum of Art,Unknown,185.1,128.6
879,The Distribution of the Eagle Standards,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Louis%20David%20-%20Serment%20de%20l%27arm%C3%A9e%20fait%20%C3%A0%20l%27Empereur%20apr%C3%A8s%20la%20distribution%20des%20aigles%2C%205%20d%C3%A9cembre%201804%20-%20Google%20Art%20Project.jpg,Jacques-Louis David,1810,oil paint,Palace of Versailles,Sacre Hall,Unknown,610,931
338,Sacred and Profane Love,http://commons.wikimedia.org/wiki/Special:FilePath/Tiziano%20-%20Amor%20Sacro%20y%20Amor%20Profano%20%28Galer%C3%ADa%20Borghese%2C%20Roma%2C%201514%29.jpg,Titian,1514,oil paint,Borghese Collection,Galleria Borghese,Unknown,118,279
720,The Ham Dinner,http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%A9jeuner%20de%20jambon%20-%20Nicolas%20Lancret%20-%20mus%C3%A9e%20Cond%C3%A9.jpg,Nicolas Lancret,1735,oil paint,Condé Museum,Condé Museum,Unknown,188,123
296,Crucifixion and Last Judgement diptych,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Eyck%20-%20Diptych%20-%20WGA07587.jpg,Jan van Eyck,1440,oil paint,Hermitage Museum,Metropolitan Museum of Art,Unknown,56.5,19.7
1017,Lamentation of Christ,http://commons.wikimedia.org/wiki/Special:FilePath/Petrus%20Christus%20%28ca.1410-%201472of1473%29%20-%20De%20bewening%20-%20MSK%20Brussel%2025-02-2011%2011-47-13.jpg,Petrus Christus,1455,oil paint,Royal Museums of Fine Arts of Belgium,Oldmasters Museum,Unknown,98,188
456,The Healing of a Young Girl,http://commons.wikimedia.org/wiki/Special:FilePath/Tavolette%20di%20s.%20bernardino%2C%201473%2C%20s.bernardino%20risana%20da%20un%27ulcera%20la%20figlia%20di%20giovanni%20antonio%20petrazio%20da%20rieti.jpg,Pietro Perugino,1473,tempera,National Gallery of Umbria,National Gallery of Umbria,Unknown,75,57
816,Portrait of the Sisters Zénaïde and Charlotte Bonaparte,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20Portrait%20of%20the%20Sisters%20Z%C3%A9na%C3%AFde%20and%20Charlotte%20Bonaparte.jpg,Jacques-Louis David,1821,canvas,J. Paul Getty Museum,Getty Center,Unknown,129.5,100.6
270,The Harvesters,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Bruegel%20the%20Elder-%20The%20Harvesters%20-%20Google%20Art%20Project.jpg,Pieter Brueghel the Elder,1565,panel,Metropolitan Museum of Art,Metropolitan Museum of Art,Unknown,116.5,159.5
996,Counter-composition XIII,http://commons.wikimedia.org/wiki/Special:FilePath/Vandoesburg%20Counter%20composition%20XIII.jpg,Theo van Doesburg,1925,canvas,Peggy Guggenheim Collection,Peggy Guggenheim Collection,Unknown,49.9,50
202,Saint Margaret and the Dragon,http://commons.wikimedia.org/wiki/Special:FilePath/Raffaello%20Santi%20gen.%20Raffael%2C%20Kunsthistorisches%20Museum%20Wien%2C%20Gem%C3%A4ldegalerie%20-%20Hl.%20Margarete%20-%20GG%20171%20-%20Kunsthistorisches%20Museum.jpg,Raphael,1518,oil paint,Kunsthistorisches Museum,Kunsthistorisches Museum,Unknown,192,122
162,Balaam and the Ass,http://commons.wikimedia.org/wiki/Special:FilePath/P1150002%20Cognacq-Jay%20Rembrandt%20anesse%20de%20Balaam%20rwk.jpg,Rembrandt,1626,oak panel,Jacques Goudstikker collection,Musée Cognacq-Jay,Unknown,63,46.5
730,Young Saint John the Baptist with ram,http://commons.wikimedia.org/wiki/Special:FilePath/Michelangelo%20Merisi%20da%20Caravaggio%2C%20Saint%20John%20the%20Baptist%20%28Youth%20with%20a%20Ram%29%20%28c.%201602%29.jpg,Caravaggio,1602,oil paint,Capitoline Museums,Capitoline Museums,Unknown,1290,950
402,The Sorrows of the King,http://commons.wikimedia.org/wiki/Special:FilePath/Matisse%20-%20Carra%2C%20P05.jpg,Henri Matisse,1952,canvas,National Museum of Modern Art,Centre Georges Pompidou,Nice,292,386
703,Man of Sorrows,http://commons.wikimedia.org/wiki/Special:FilePath/Geertgen%20Man%20van%20smarten.jpg,Geertgen tot Sint Jans,1480,panel,Aartsbisschoppelijk Museum,Museum Catharijneconvent,Unknown,24.5,24
1130,The Moneylender and his Wife,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20pr%C3%AAteur%20et%20sa%20femme%20-%20Quentin%20Metsys%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20INV%201444%20%3B%20MR%20821.jpg,Quinten Metsys,1514,oil paint,Department of Paintings of the Louvre,"Paintings Southern Netherlands, Antwerp, 1550-1580, Room 811",Unknown,70.5,67
566,The Violinist,http://commons.wikimedia.org/wiki/Special:FilePath/Lovis%20Corinth%20Die%20Geigenspielerin%201900.jpg,Lovis Corinth,1900,canvas,http://www.wikidata.org/.well-known/genid/3e470a8f466cd66b2287b0e6ad01d6fa,Art Collections Chemnitz,Unknown,200,120
1022,The Death of Leonardo da Vinci,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Auguste-Dominique%20Ingres%20-%20Fran%C3%A7ois%20Ier%20re%C3%A7oit%20les%20derniers%20soupirs%20de%20L%C3%A9onard%20de%20Vinci%20-%20PDUT1165%20-%20Mus%C3%A9e%20des%20Beaux-Arts%20de%20la%20ville%20de%20Paris.jpg,Jean-Auguste-Dominique Ingres,1818,oil paint,Musée des Beaux-Arts de la ville de Paris,Petit Palais,Rome,40,50.5
1026,Birth of Venus,http://commons.wikimedia.org/wiki/Special:FilePath/Duval%20La%20Naissance%20de%20Venus.jpg,Eugène Emmanuel Amaury Duval,1862,canvas,Palais des Beaux-Arts de Lille,Palais des Beaux-Arts de Lille,Unknown,197,109
1105,The Mystical Nativity,http://commons.wikimedia.org/wiki/Special:FilePath/Mystic%20Nativity%2C%20Sandro%20Botticelli.jpg,Sandro Botticelli,1500,canvas,National Gallery,National Gallery,Unknown,109,75
206,Pala Baglioni,http://commons.wikimedia.org/wiki/Special:FilePath/Rekonstruktion%20%27Pala%20Baglioni%27.jpg,Domenico Alfani,1507,oil paint,Galleria Borghese,Galleria Borghese,Unknown,184,176
35,The Procuress,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%20-%20The%20Procuress%20-%20Google%20Art%20Project.jpg,Johannes Vermeer,1656,canvas,Staatliche Kunstsammlungen Dresden,Gemäldegalerie Alte Meister,Unknown,143,130
776,Adoration of the Shepherds with the Saints Nazario and Celso,http://commons.wikimedia.org/wiki/Special:FilePath/Adorazione%20dei%20pastori%20con%20i%20santi%20Nazaro%20e%20Celso.jpg,Moretto da Brescia,1540,oil paint,Church of Saints Nazarius and Celsus,Church of Saints Nazarius and Celsus,Brescia,380,320
509,The Danish Constituent Assembly,http://commons.wikimedia.org/wiki/Special:FilePath/Grundlovgivende%20rigsforsamling%20-%20Constantin%20Hansen.jpg,Constantin Hansen,1861,oil paint,The Museum of National History at Frederiksborg Castle,The Museum of National History at Frederiksborg Castle,Unknown,347,502
1304,Christ as pilgrim welcomed by two Dominicans,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20cristo%20pellegrino%20accolto%20da%20due%20domenicani.jpg,Fra Angelico,1443,plaster,Museum of San Marco,Saint Antoninus cloister,Unknown,45,108
92,Oedipus and the Sphinx,http://commons.wikimedia.org/wiki/Special:FilePath/Oedipus%20and%20the%20Sphinx%20MET%20DP-14201-023.jpg,Gustave Moreau,1864,oil paint,Metropolitan Museum of Art,Metropolitan Museum of Art,Unknown,206,105
898,Portrait of a Young Woman,http://commons.wikimedia.org/wiki/Special:FilePath/Vermeer-Portrait%20of%20a%20Young%20Woman.jpg,Johannes Vermeer,1665,canvas,Metropolitan Museum of Art,Metropolitan Museum of Art,Unknown,44.5,40
565,Madonna and Child,http://commons.wikimedia.org/wiki/Special:FilePath/Sandro%20botticelli%2C%20madonna%20col%20bambino%20%28avignone%29%2C%201467-70%20ca.%2001.jpg,Sandro Botticelli,1467,panel,Musée du Petit Palais,Musée du Petit Palais,Unknown,72,51
777,Visitation of Carmignano,http://commons.wikimedia.org/wiki/Special:FilePath/Pontormo-visitation-after-restorationRGB.jpg,Pontormo,1528,oil paint,Rectory of Saints Michael and Francis,Rectory of Saints Michael and Francis,Florence,202,156
242,Standard of the Holy Trinity,http://commons.wikimedia.org/wiki/Special:FilePath/BandieraRV.jpg,Raphael,1499,oil paint,Citta di Castello Communal Art Gallery,Citta di Castello Communal Art Gallery,Unknown,167,94
14,The Seven Sacraments,http://commons.wikimedia.org/wiki/Special:FilePath/Rogier%20van%20der%20Weyden%20-%20De%20Zeven%20Sacramenten%20-%20393-395%20-%20Royal%20Museum%20of%20Fine%20Arts%20Antwerp.jpg,Rogier van der Weyden,1440,panel,Royal Museum of Fine Arts Antwerp,Royal Museum of Fine Arts Antwerp,Tournai,200,223
316,Madonna and Child with Saints John the Baptist and Catherine of Alexandria,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat34.jpg,Pietro Perugino,1495,panel,Department of Paintings of the Louvre,Room 710,Unknown,81,63
601,Madonna with Beardless Saint Joseph,http://commons.wikimedia.org/wiki/Special:FilePath/Raphael%20Madonna%20with%20Beardless%20St.%20Joseph.jpg,Raphael,1506,tempera,Hermitage Museum,Hermitage Museum,Italy,72.5,56.5
388,The Abbey in the Oakwood,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Abtei%20im%20Eichwald%20-%20Google%20Art%20Project.jpg,Caspar David Friedrich,1809,canvas,Alte Nationalgalerie,Alte Nationalgalerie,Unknown,110.4,171
167,The Little Street,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%20-%20Gezicht%20op%20huizen%20in%20Delft%2C%20bekend%20als%20%27Het%20straatje%27%20-%20Google%20Art%20Project.jpg,Johannes Vermeer,1657,canvas,Rijksmuseum,Gallery of Honour,Unknown,54.3,44
841,Young Man with Arrow,http://commons.wikimedia.org/wiki/Special:FilePath/Giorgio%20da%20Castelfranco%2C%20gen.%20Giorgione%2C%20Kunsthistorisches%20Museum%20Wien%2C%20Gem%C3%A4ldegalerie%20-%20Knabe%20mit%20Pfeil%20-%20GG%20323%20-%20Kunsthistorisches%20Museum.jpg,Giorgione,1505,panel,Kunsthistorisches Museum,Kunsthistorisches Museum,Unknown,48,42
21,Allegory of the Catholic Faith,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%2C%20Allegory%20of%20the%20Catholic%20Faith%2C%20The%20Metropolitan%20Museum%20of%20Art.jpg,Johannes Vermeer,1670,oil paint,Metropolitan Museum of Art,Metropolitan Museum of Art,Unknown,114.3,88.9
647,Pierrot,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Antoine%20Watteau%20-%20Pierrot%2C%20dit%20autrefois%20Gilles.jpg,Jean-Antoine Watteau,1718,canvas,Department of Paintings of the Louvre,Louvre storage (depot),Unknown,184.5,149.5
1155,Equestrian Portrait of Charles V,http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20V%20en%20M%C3%BChlberg%2C%20by%20Titian%2C%20from%20Prado%20in%20Google%20Earth.jpg,Titian,1548,oil paint,Museo del Prado,Museo del Prado,Augsburg,335,283
832,Dante and Virgil in Hell,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Bouguereau%20-%20Dante%20and%20Virgile%20-%20Google%20Art%20Project%202.jpg,William-Adolphe Bouguereau,1850,canvas,Musée d'Orsay,Musée d'Orsay,Unknown,280.5,225.3
1268,"The Meeting, or Bonjour, Monsieur Courbet!",http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20Bonjour%20Monsieur%20Courbet%20-%20Mus%C3%A9e%20Fabre.jpg,Gustave Courbet,1854,oil paint,Musée Fabre,Musée Fabre,Unknown,132,150.5
563,A Sunday Afternoon on the Island of La Grande Jatte,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Sunday%20on%20La%20Grande%20Jatte%2C%20Georges%20Seurat%2C%201884.jpg,Georges Seurat,1884,canvas,Art Institute of Chicago,Art Institute of Chicago,Unknown,207.5,308.1
1290,Studio in the Rue de Furstemberg,http://commons.wikimedia.org/wiki/Special:FilePath/Bazille%20Studio%20in%20the%20rue%20de%20Furstenberg.jpg,Frédéric Bazille,1865,oil paint,Musée Fabre,Musée Fabre,Unknown,80,65
687,Chakhtiorka,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A8%D0%B0%D1%85%D1%82%D0%B5%D1%80%D0%BA%D0%B0.jpg,Nikolay Kasatkin,1894,oil paint,Tretyakov Gallery,Tretyakov Gallery,Donbas,65.4,45
958,Life stages,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Die%20Lebensstufen%20%28ca.%201834%29.jpg,Caspar David Friedrich,1834,canvas,Museum der bildenden Künste,Museum der bildenden Künste,Unknown,72.5,94
190,The Battle of the Kearsarge and the Alabama,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Manet%2C%20French%20-%20The%20Battle%20of%20the%20U.S.S.%20%22Kearsarge%22%20and%20the%20C.S.S.%20%22Alabama%22%20-%20Google%20Art%20Project.jpg,Édouard Manet,1865,canvas,Philadelphia Art Museum,Philadelphia Art Museum,Unknown,1378.97,1290.07
976,"Portrait of Maffeo Barberini, later Pope Urban VIII",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Maffeo%20Barberini-Caravaggio%20%28c.%201598%29.jpg,Caravaggio,1598,oil paint,http://www.wikidata.org/.well-known/genid/35290c054e0945053b7245fd9b984676,Florence,Unknown,124,90
700,the bullfight,http://commons.wikimedia.org/wiki/Special:FilePath/La%20novillada.jpg,Francisco Goya,1780,oil paint,Museo del Prado,Museo del Prado,Unknown,259,136
511,The Introduction of the Cult of Cybele at Rome,http://commons.wikimedia.org/wiki/Special:FilePath/1505%20Mntegna%20Die%20Einf%C3%BChrung%20des%20Kybele-Kults%20in%20Rom%20National%20Gallery%20London%20anagoria.jpg,Andrea Mantegna,1505,panel,National Gallery,National Gallery,Mantua,73.5,268
1083,Resurrection of Christ,http://commons.wikimedia.org/wiki/Special:FilePath/La%20R%C3%A9surrection%20du%20Christ%2C%20par%20Annibale%20Carracci.jpg,Annibale Carracci,1593,canvas,Department of Paintings of the Louvre,Room 712,Unknown,216,160
475,The Vision of Saint Eustace,http://commons.wikimedia.org/wiki/Special:FilePath/Pisanello%20018.jpg,Pisanello,1400,panel,National Gallery,National Gallery,Unknown,54.8,65.5
857,Bullfight,http://commons.wikimedia.org/wiki/Special:FilePath/Fortuny%20La%20corrida%20de%20toros.jpg,Mariano Fortuny Marsal,1867,canvas,Museo del Prado,Museo del Prado,Unknown,30.3,46.2
748,Postman Joseph Roulin,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Portret%20van%20de%20postbode%20Joseph%20Roulin.jpg,Vincent van Gogh,1888,canvas,Museum of Fine Arts Boston,Museum of Fine Arts Boston,Unknown,81.3,65.4
253,Salisbury Cathedral from the Meadows,http://commons.wikimedia.org/wiki/Special:FilePath/Constable%20Salisbury%20meadows.jpg,John Constable,1831,canvas,Tate,Salisbury Museum,Unknown,151.8,189.9
22,Columba Triptych,http://commons.wikimedia.org/wiki/Special:FilePath/Der%20Dreik%C3%B6nigsaltar%20Rogier%20van%20der%20Weyden.jpg,Rogier van der Weyden,1453,panel,Bavarian State Painting Collections,"Alte Pinakothek, upper floor, gallery I",Unknown,138,153
460,The Oath of the Horatii,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Serment%20des%20Horaces%20-%20Jacques-Louis%20David%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20INV%203692%20%3B%20MR%201432.jpg,Jacques-Louis David,1784,oil paint,Department of Paintings of the Louvre,Room 702,Rome,330,425
1185,Allegory of Vices,http://commons.wikimedia.org/wiki/Special:FilePath/Correggio%20037.jpg,Antonio da Correggio,1531,canvas,Department of Prints and Drawings of the Louvre,Q116685697,Unknown,148,88
277,The Love Letter,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%20-%20%27De%20liefdesbrief%27%20-%20Google%20Art%20Project.jpg,Johannes Vermeer,1668,oil paint,Rijksmuseum,Rijksmuseum,Unknown,44,38.5
956,Portrait of Doña Isabel de Requesens y Enríquez de Cardona-Anglesola,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Jeanne%20d%27Aragon%2C%20by%20Raffaello%20Sanzio%2C%20from%20C2RMF%20retouched.jpg,Giulio Romano,1510,panel,Department of Paintings of the Louvre,La Galerie du temps,Unknown,120,95
1216,Lisière de bois au printemps,http://commons.wikimedia.org/wiki/Special:FilePath/Lisi%C3%A8re%20de%20bois%20au%20printemps%2C%20Georges%20Seurat%2C%20vers%201882-1883%20%2816411914023%29.jpg,Georges Seurat,1882,oil paint,Musée d'Orsay,Musée d'Orsay,Unknown,16.5,26
386,Death of the Virgin,http://commons.wikimedia.org/wiki/Special:FilePath/Death%20of%20the%20Virgin-Caravaggio%20%281606%29.jpg,Caravaggio,1604,canvas,Department of Paintings of the Louvre,Louvre Museum,Unknown,369,245
806,Whistlejacket,http://commons.wikimedia.org/wiki/Special:FilePath/Whistlejacket%20by%20George%20Stubbs.jpg,George Stubbs,1762,canvas,National Gallery,National Gallery,Unknown,325,259
344,Enigma,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Enigme%20de%20Gustave%20Dor%C3%A9.jpg,Gustave Doré,1871,oil paint,Musée d'Orsay,Musée d'Orsay,Unknown,130,195.5
770,Altarpiece Tetschen,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Das%20Kreuz%20im%20Gebirge.jpg,Caspar David Friedrich,1807,oil paint,Staatliche Kunstsammlungen Dresden,Galerie Neue Meister,Unknown,115,110
131,The Astronomer,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%20-%20The%20Astronomer%20-%201668.jpg,Johannes Vermeer,1664,oil paint,Department of Paintings of the Louvre,Louvre Museum,Unknown,50.8,46.3
872,The Last Supper,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20020.jpg,El Greco,1568,oil paint,Pinacoteca Nazionale di Bologna,Pinacoteca Nazionale di Bologna,Unknown,43,52
